tagID;tagValue
1855;californian
1856;honky_tonk
1857;mgmt
1858;england
1859;punk
1860;female_vocalist
1861;album_i_own
1862;andrew_vanwyngarden
1863;ben_goldwasser
1864;leave_you_far_behind
1865;my_space
1866;romantic
1867;chillout
1868;soul
1869;rainy_day
1870;funk
1871;female_vocalist
1872;country
1873;male_vocalist
1874;house
1875;general_hospital
1876;country
1877;former_lead_singer_of_lonestar
1878;christan
1879;seattle_band
1880;one_tree_hill
1881;broadway_wicked
1882;favorite_song
1883;soap_opera
1884;theme_song
1885;little_mermaid_broadway
1886;pop_rock
1887;intense
1888;funk
1889;death_metal
1890;two_tone
1891;brilliance
1892;funk
1893;tracks_that_own
1894;metal
1895;current_song_im_learning
1896;jazz
1897;folk
1898;best_maiden_track_ever
1899;melodeath
1900;essential_version
1901;reminds_me_of_my_childhood
1902;interesting
1903;professional
1904;pop
1905;raging
1906;my_brain_hurts
1907;understandable_lack_of_trousers
1908;grandmaaaaaaaaaa
1909;hail_to_the_king
1910;not_nsbm
1911;cool
1912;great_voice
1913;troiacore
1914;negativo
1915;anti_school
1916;ambient
1917;rap
1918;cicciputaiutacitu
1919;artedivinatoria
1920;wanda
1921;eoni
1922;erba_gramigna
1923;bestiale
1924;ti_devi_spaventare
1925;infernale
1926;download_required
1927;takes_my_breath_away
1928;music_of_my_childhood
1929;dowloan_required
1930;nitin_sawhney
1931;voice_of_italia
1932;poslushat
1933;soft
1934;music_icon_track
1935;perfect_sunday_evening
1936;romantic
1937;pop
1938;rap
1939;female_vocalist
1940;depeche_mode_live_black_celebration
1941;twin_peaks
1942;remix
1943;poetry
1944;subliminal
1945;cosmogonic
1946;abyss
1947;past_tense
1948;freak_voice
1949;disco
1950;dazs_favourites
1951;70s
1952;00s
1953;daz_cds
1954;brum
1955;90s
1956;emo
1957;reggae
1958;ronnie_james_dio
1959;lock_up_the_wolves
1960;simon_wright
1961;teddy_cook
1962;game_music
1963;skyroads
1964;bouncy
1965;dance
1966;all_time_hit
1967;sing_along
1968;female_vocalist
1969;dance
1970;male_vocalist
1971;90s
1972;dance
1973;house
1974;reggae
1975;dance
1976;brazilian
1977;dance
1978;ragga
1979;slow
1980;scream_along
1981;x_mas
1982;eletronica
1983;manson
1984;marilyn_manson
1985;rock
1986;progressive
1987;metalcore
1988;metalcore
1989;technical_deathcore
1990;mix
1991;ska
1992;sega
1993;pop_rock
1994;techno
1995;icelandic
1996;pop
1997;psychedelic
1998;psychedelic
1999;psychedelic
2000;psychedelia
2001;psychedelic
2002;60s
2003;socal
2004;no_doubt
2005;weezer
2006;duran_duran
2007;paramore
2008;the_strokes
2009;muse
2010;coldplay
2011;led_zeppelin
2012;rock
2013;brutal
2014;linda
2015;sensacional
2016;rap
2017;lacta
2018;rock_roll
2019;porto_alegre
2020;acustico
2021;metalcore
2022;bode_music
2023;baka
2024;brazilian
2025;calm
2027;the_battle_of_maldon
2028;sharon_den_adel
2029;claire_voyant
2030;00s
2031;sad
2032;melhor_que_cine
2033;reggae
2034;pagode_noruegues
2035;made_of_fucking_win
2036;dookaralho
2037;pop_rock
2038;better_than_paramore
2039;00s
2040;00s
2041;nem_existe_mais
2042;beeshona
2043;foda
2044;bubblegum
2045;metal
2046;pop
2047;xxt
2048;metal
2049;sou_foda
2050;cover
2051;de_faveladooo_qqq
2052;som_de_pretooo
2053;gothic
2054;hundycore
2055;hard_core
2056;punk
2057;no_idea
2058;flint
2059;michigan
2060;pop
2061;no_fi
2062;low_fi
2063;country
2064;country
2065;sing_a_long
2066;new_york_dolls
2067;ireland
2068;irish
2069;horror
2070;punk
2071;grunge
2072;sublimation
2073;great_album
2074;siberian_sound
2075;new_prog
2076;cybercore
2077;metal
2078;ya_by_vdul
2079;punk
2080;marc_anthony_aguanile
2081;p!nk
2082;prosto_sanych
2083;oaxaca
2084;mena
2085;warped_tour
2086;hair_style
2087;metal
2088;metal
2089;dsbm
2090;metal
2091;metal
2092;metal
2093;german
2094;rock_roll
2095;metal
2096;death_metal
2097;female_vocalist
2098;female_vocalist
2099;circus
2100;jesse_mccartney
2101;enigmatic
2102;romantic
2103;magic
2104;dave_gahan
2105;rock
2106;portugal
2107;better_than_beatles
2108;rei_do_universo
2109;the_shit
2110;carmen_sclafani
2111;wiser_time
2112;70s
2113;guitar
2114;there_and_back_again
2115;acoustic
2116;all_for_one
2117;beggars_and_thieves
2118;american
2119;romantic
2120;j_rock
2121;rock
2122;rock
2123;chillout
2124;soul
2125;seen_live
2126;blues
2127;newjersey
2128;alternative_rock
2129;rock
2130;wiser_time_music
2131;blues
2132;romantic
2133;holiday
2134;holiday_music
2135;christmas
2136;garbage_city_radio
2137;canadian
2138;first_rate_and_free
2139;halloween
2140;rock
2141;indie
2142;songs_for_gil
2143;my_angular_favourites
2144;songs_for_sssi
2145;lungbutter
2146;female_vocalist
2147;actual_lungbutter
2148;the_music_maker_society
2149;satire
2150;they_might_be_giants
2151;merzbow
2152;porno
2153;porn
2154;punk
2155;hall
2156;frank_zappa
2157;weird_al_yankovic
2158;tenacious_d
2159;weird_al
2160;rock
2161;pop_rock
2162;sun_city_girls
2163;dance
2164;twisted
2165;the_jesus_lizard
2166;eclectic
2167;liars
2168;deerhoof
2169;captain_beefheart
2170;wolf_eyes
2171;the_residents
2172;beautiful_genius
2173;rock
2174;twin_cities
2175;the_better_of_us
2176;five_days_off
2177;bage
2178;poa
2179;before
2180;how
2181;banda
2182;bones
2183;underground
2184;odd
2185;music
2186;band
2187;each
2188;pagode
2189;brazilian
2190;sertanejo
2191;rock
2192;rock
2193;rock
2194;soul
2195;pop
2196;cover
2197;alternative
2198;rock
2199;british
2200;adult_contemporary
2201;punk
2202;pop
2203;american
2204;experimental
2205;punk
2206;folk
2207;neo_psychedelia
2208;british
2209;rock
2210;rock
2211;hard_core
2212;hard_core
2213;beatdown
2214;powerviolence
2215;russian
2216;noisecore
2217;straight_edge
2218;moshcore
2219;ratedd
2220;heart
2221;myfavorites_singers
2222;biggest_voices
2223;the_place_promised_in_our_early_days
2224;thebest
2225;korean
2226;burlesque
2227;all_time_favourites
2228;blonde
2229;pure
2230;dance
2231;country
2232;folk
2233;twee
2234;country
2235;pop
2236;country
2237;british
2238;folk
2239;cabaret
2240;carter_family
2241;cowboy
2242;old_time
2243;folk
2244;rock
2245;folk
2246;hip_hop
2247;british
2248;thai
2249;beyond_the_sea
2250;k
2251;pianist
2252;beaufiful_eye
2253;jester
2254;the_greatest
2255;liza
2256;10s
2257;doda
2258;elektroda
2259;katharsis
2260;dodafanpl
2261;dorota
2262;ska
2263;female_vocalist
2264;best_of
2265;dober2
2266;poland
2267;ska
2268;male_vocalist
2269;play_back
2270;hip_hop
2271;se_joga_na_balada
2272;house
2273;trance
2274;breaks
2275;romantic
2276;british
2277;metal
2278;chris_brown
2279;bow_wow
2280;italy
2281;megasound
2282;italia
2283;roma
2284;italian
2285;zach_galifianakis
2286;romantic
2287;riccardo_sabetti
2288;00s
2289;totec_radio
2290;dark
2291;neo
2292;funk
2293;bologna
2294;tribraco
2295;argine
2296;music_and_miles
2297;antonio_zitarelli
2298;squartet
2299;goodphellas
2300;carlo_conti
2301;steve_piccolo
2302;zu
2303;manlio_maresca
2304;strumentale
2305;brazilian
2306;maurizio_catania
2307;gabriele_caporuscio
2308;avantgarde
2309;john_zorn
2310;thrangh
2311;gianluca_ferrante
2312;valentina_d_accardi
2313;mr._bungle
2315;pop_rock
2316;2011
2317;rock
2318;transexual
2319;fea
2320;perra
2321;rave
2322;naca
2323;gata
2324;gorda
2325;anarcumbia
2326;male_vocalist
2327;malisima
2328;don_nadie
2329;sad
2330;dientona
2331;muertadehambre
2332;enana
2333;pop
2334;rock
2335;jazz
2336;favorite_artist
2337;keri_hilson
2343;rock
2344;rock
2345;rock
2346;new
2347;upcoming__hit
2348;leighton_meester
2349;sweet_
2350;kopie_dupsko
2351;cover
2352;always_in_my_mind
2353;10s
2354;smutne_pipczenie
2355;zmiel_pierogi
2356;techno
2357;xoxo
2358;trance
2359;trance
2360;uplifting
2361;house
2362;dream
2363;ballad
2364;grim_and_necro
2365;true_and_cult
2366;rock
2367;rock
2368;brazilian
2369;brazilian
2370;rock
2371;gorgeous
2372;girl_group
2373;foreign
2374;girl_bands
2375;comic
2376;young
2377;european
2378;roxanne_emery
2379;jessie_j
2380;favorite_artists
2381;dj
2382;sampling
2383;samples
2384;downbeat
2385;hip_hop
2386;hip_hop
2387;hip_hop
2388;ambient
2389;dj_shadow
2390;djs
2391;producer
2392;alternative
2393;other
2394;princess
2395;eua
2396;female_vocalist
2397;hard_core
2398;pop
2399;wanessa_camargo
2400;electro_pop
2401;disco
2402;dance
2403;miley
2404;tvorchestvo_oligofrenov
2405;rock
2406;metal
2407;gypsy
2408;emo
2409;hevi
2410;kircore
2411;pepsi
2412;the_lion_king
2413;pirates_of_the_caribbean
2414;this_is_it
2415;rio
2416;king
2417;attila
2418;partycore
2419;melodic_deathcore
2420;techno
2421;kid_cudi
2422;metalcore
2423;and_hell_followed_with
2424;atl
2425;local
2426;system_of_a_down
2427;hard_core
2428;whitechapel
2429;breakdown
2430;good
2431;the_saint_alvia_ca
2432;emo
2433;brutal_grind
2434;elio
2435;animal_grindcore
2436;roba_che_non_so_se_mi_piace
2437;dammi_una_lametta_che_mi_taglio_le_vene
2438;soundtrack
2439;asher_book
2440;tommy_february6
2441;tommy_heavenly6
2442;tomoko_kawase
2443;a_ha
2444;only_the_young
2445;episode_46
2446;mamoru
2447;usagi
2448;sailor_moon
2449;soundtrack
2450;inuyasha
2451;soundtrack
2452;the_most_beautiful_song
2453;ghosts_of_girlfriends_past
2454;romantic
2455;the_best_score_ever
2456;greatest_hits
2457;lebanese
2458;house
2459;brutal_kircore
2460;brutal_death
2461;nirvana
2462;deftones
2463;gold
2464;oasis
2465;drums
2466;keane
2467;mysterious
2468;old_computer_game
2469;radiohead
2470;risunki
2471;queen_b
2472;makes_me_smile
2473;fucking_hot
2474;futura
2475;punk
2476;rap
2477;wanessa
2478;fael
2479;drum_n_bass
2480;funk
2481;techstep
2482;drums_n_bass
2483;menacing
2484;dark
2485;funk
2486;dark
2487;nintendo
2488;soundtrack
2489;video_game_music
2490;pure_aural_bliss
2491;san_francisco
2492;basssss
2493;mmmm
2494;shivers
2495;thrash
2496;indie
2497;heavy_metal
2498;industrial
2499;ska
2500;ferrumka
2501;black_plastic
2502;female_vocalist
2503;hot_stuff
2504;girly
2505;cybergrind
2506;synthcore
2507;disco
2508;experimental
2509;electronic
2510;meinhundcore
2511;crazy
2512;modern
2513;leave_me_alone
2514;trip_hop
2515;romantic
2516;viagem
2517;outside
2518;fuck_you
2519;goodbye
2520;best_songs_ever
2521;progressive
2522;level_two
2523;level_one
2524;1st__vine
2525;jazz
2526;funk
2527;level_three_bitches
2528;omfg
2529;1st_vine
2530;soul
2531;turntablism
2532;cafe_del_mar_music
2533;chillout
2534;jazz
2535;house
2536;sexrhythmic
2537;toque
2538;fractured
2539;visions
2540;fractured_visions
2541;burnside
2542;birstall
2543;vision
2544;matt
2545;leeds
2546;this
2547;hip_hop
2548;heavy
2549;yorkshire
2550;wall
2551;danny
2552;fractured_vision
2553;west
2554;hip_hop
2555;batley
2556;post
2557;away
2558;washed
2559;00s
2561;bassist
2562;indie
2563;roock
2564;fgth
2565;remake
2566;remix
2567;tribute_bands
2568;nkob
2569;rap
2570;mark_wahlberg
2571;marky_mark
2572;nkotb
2573;ballad
2574;novelty_songs
2575;obscure
2576;after_wham
2577;pop
2578;belinda_carlisle
2579;soul
2580;erotic
2581;marc_almond
2582;cross_over_artists
2583;move_your_body
2584;wait_and_see
2585;romantic
2586;camryn
2587;remix
2588;forever_and_always
2589;taylor_swift_speak_now_fearless
2590;psychedelic
2591;psychedelic
2592;health_food_faggot
2593;unknown
2594;the_perfect_band
2595;happy_guys
2596;heaver_than_beethoven_softer_than_bieber
2597;tomfoolery
2598;billy_jack
2599;stoner_music
2600;a_band_for_girls_and_pussies
2601;forestpsy
2602;ambient
2603;my_vinyl_records
2604;rock
2605;favourite_tracks
2606;sixties
2607;fifties
2608;japanese
2609;folk
2610;new_weird_america
2611;black
2612;snakes_on_a_motherfucking_plane
2613;jazz
2614;rocj_gaucho
2615;junkie
2616;tarja
2617;something_great
2618;romantic
2619;cover
2620;nothing
2621;personal_jesus
2622;little_15
2623;new_dress
2624;lillian
2625;policy_of_truth
2626;world
2627;trance
2628;trance
2629;trance
2630;house
2631;electronic
2633;web
2634;homeboy
2636;slim_shady
2637;god
2638;boybands
2639;cheryl_cole
2640;beast
2641;harris
2642;calvin
2643;i_fancy_him
2644;solo
2645;inspiring
2646;nicola_robert
2647;fun
2648;empowering
2649;pure_gold
2650;materpiece
2651;queen_of_music
2652;not_afraid
2653;smash
2654;masterpieces
2655;girlgroups
2656;cheesy
2657;pop
2658;alternative_rock
2659;johnnys_entertainment
2660;hello_project
2661;groovy
2662;arashi
2663;cute
2664;urban
2665;reggeaton
2666;japanese
2667;news
2668;dance
2669;rock
2670;fashion
2671;johnnys
2672;seamo
2673;best_motherfucking_song_ever
2674;namie_amuro
2675;dancing_queen
2676;most_beautiful_voices
2677;fujimoto_miki
2678;morning_musume
2679;kawaii
2680;giza
2681;rina_aiuchi
2682;romantic
2683;romantic
2684;clazziquai_project
2685;male_vocalist
2686;pop
2687;iron_maiden
2688;bruce_dickinson
2689;sandy_leah
2690;gwen_stefani
2691;michael_jackson
2692;nintendocore
2693;punk
2694;italian
2695;italian
2696;italian
2697;cantautori
2698;cantautore
2699;perfect_song
2700;best
2701;poet
2702;my_life
2703;minha
2704;my_drug
2705;you_make_me_smile
2706;special_for_me
2707;world
2708;amo_te
2709;romantic
2710;brilliant_cantautor
2711;latin
2712;all_time_faves
2713;dance
2714;heartbreak
2715;5_star
2716;dance
2717;best_she_wolf_song
2718;viciante
2719;rap
2720;talented
2721;zoocore
2722;hard_core
2723;beardcore
2724;brincando_de_ser_taking_back_sunday
2725;vergonhoso
2726;favorite_songs
2727;qt
2728;their_old_stuff_was_good_but_they_suck_now
2729;hanson
2730;tulsa
2731;sacred_fools
2732;check_them_out
2733;charity
2734;pop_rock
2735;more_of_this_please
2736;ozzy_osbourne
2737;nancy_wilson
2738;ann_wilson
2739;alice_in_chains
2740;randy_rhoads
2741;classical
2742;axl_rose
2743;fretboard_frenzy
2744;japanese
2745;kelly_simonz
2746;metal
2747;british
2748;rock
2749;cover
2750;metal
2751;polital_message
2752;fantastic
2753;sebastian_bach
2754;alice_cooper
2755;00s
2756;neon_synthesis
2757;ace_frehley
2758;00s
2759;epica
2760;scorpions
2761;catchy
2762;kick_ass
2763;sports
2764;duff_mckagen
2765;izzy_stradlin
2766;acoustic
2767;vintage
2768;anthem
2769;ozzfest
2770;jake_e_lee
2771;april_wine
2772;headbangers_ball
2773;thrash_metal
2774;ray_charles
2775;ray
2776;two_and_a_half_man
2777;hip_hop
2779;metal
2780;underrated_essentials
2781;black_sabbath
2782;french
2783;toxxic_toyz
2784;french
2785;nice
2786;fisc
2787;ump
2788;00s
2789;suisse
2790;varietoche
2791;collabo
2792;metal
2793;classical
2794;tbm
2795;industrial
2796;argentina
2797;gothic
2798;idm
2799;folk
2800;ebm
2801;folk
2802;experimantal
2803;piano
2804;bsb
2805;single
2806;divas
2807;carter
2808;forever_in_heart
2809;rock
2810;fun
2811;backstreet_boys
2812;varius_manx
2813;peru
2814;peruvian
2815;romania
2816;quechua
2817;cusco
2818;chicha
2819;huayno
2820;runasimi
2821;techno
2822;rock
2823;arequipa
2824;violin
2825;manele
2826;rock
2827;andes
2828;chicha_psicodelica
2829;atmospheric
2830;cumbia
2831;runa_simi
2832;musica_docta
2833;spain
2834;lima
2835;moldova
2836;andean
2837;viola
2838;malasia
2839;rock
2840;cumbia_andina
2841;ecuador
2842;moldavia
2843;bollywood
2844;calla_cachera
2845;national_treasure
2846;impassioned
2847;unique
2848;exciting
2849;original
2850;better_than_lady_gaga
2851;the_one_who_turned_out_much_saner_than_that_other_one
2852;real_talent
2853;the_queen
2854;cheetos_queen
2855;pop
2856;stunning
2857;dance
2858;pop
2859;gay_heaven
2860;sold_more_than_blackout_in_the_uk
2861;surf_music
2862;idolos
2863;tropicália
2864;progressive_rock
2865;pop
2866;spears
2867;tv
2868;britney
2869;vh1
2870;paparazzi
2871;celebrity_eye_candy
2872;best_ost
2873;indie_rock
2874;bobim
2875;putaria_sound
2876;pop_rock
2877;punk
2878;rebellious
2879;indie
2880;swedish
2881;punk
2882;the_king
2883;damien
2884;musica_para_fazer_sexo
2885;space
2886;psybient
2887;energetic
2888;sxe
2889;fallout
2890;pop_rock
2891;ambient
2892;chillout
2893;angeles_del_infiernos
2894;baron_rojo
2895;rata_blanca
2896;denim
2897;mago_de_oz
2898;venom
2899;manowar
2900;leather
2901;fast
2902;headbangers
2903;judas_priest
2904;motorhead
2905;thrashers
2906;heathen
2907;sodom
2908;coroner
2909;skulls
2910;trash_metal
2911;dark
2912;studs
2913;anvil
2914;trash_metal
2915;possessed
2916;autopsy
2917;hip_hop
2918;sad
2919;vio_lence
2920;exumer
2921;cryptic_slaughter
2922;excel
2923;strike_master
2924;morbid_angel
2925;destruction
2926;testament
2927;celtic_frost
2928;forbidden
2929;exciter
2930;nuclear_assault
2931;vincent_price
2932;pop_rock
2933;soundtrack
2934;godney
2935;baz
2936;mick_brown
2937;extremely_cheesy
2938;twilight
2939;jazz
2940;ecstasy_and_xanex
2941;psychedelic
2942;free_improvisation
2943;tropical
2944;field_recordings
2945;ritual
2946;ecstacy_and_xanex
2947;tape_music
2948;rembetika
2949;alternative
2950;virally_yours
2951;epic_shreddage
2952;improv
2953;greatest_band_ever
2954;socialist_nazism_grindcore
2955;guy_with_beard
2956;death__metal
2957;people_i_sodomized_last_night
2958;new_jersey
2959;cover
2960;punk
2961;gothic
2962;new_wave
2963;the_l_word
2964;dante
2965;vergil
2966;fena_ses
2967;samstagabend
2968;chillout
2969;pitty
2970;panico_na_tv
2971;eu_sou_stefhany
2972;ko?n
2973;disturbed
2974;adema
2975;randy_orton
2976;wwe
2977;sage_francis
2978;three_days_grace
2979;sr_71
2980;linkin_park
2981;awsome
2982;aj
2983;aly
2984;rock
2985;electric
2986;rap
2987;rouge
2988;american
2989;american
2990;rbd
2991;male_vocalist
2992;aline_silva
2993;aline_willy
2994;gothic
2995;sound_of_2011
2996;victoria_justice
2997;tea_party
2998;upbeat
2999;hopeful
3000;beautiful_day
3001;kerli
3002;i_kissed_a_girl
3003;metro_station
3004;catchy
3005;metro
3006;night_driving
3007;new_music
3008;good_stuff
3009;foo_fighters___the_pretender
3010;paramore___crushcrushcrush
3011;crushcrushcrush
3012;hayley_williams
3013;superbus
3014;remix
3015;anna_tsuchiya
3016;lady_gaga___poker_face
3017;poker
3018;pussycat_dolls
3019;white_lies
3020;i_like_this_song
3021;power_song
3022;amor
3023;rap
3024;jay_z
3025;hick
3026;smith
3027;ladygaga
3028;kanye_west
3029;dolls
3030;pussycat
3031;lopez
3032;rock
3033;bitanemm
3034;not_like_that
3035;baby
3036;jennifer
3037;brtineyim
3038;womanizer
3039;alicia_keys
3040;dinlenir_bu
3041;mangam
3042;ferman
3043;cem
3044;efe
3045;house
3046;hip_hop
3047;hip_hop
3048;chanson_francaise
3049;pop_rock
3050;ballad
3051;creepy
3052;bunny
3053;euro
3054;hard_core
3055;video_game
3056;furry
3057;kirby
3058;einhander
3059;square_enix
3060;squaresoft
3061;orchestral
3062;madona
3063;cirque_du_soleil
3064;romolo_di_prisco
3065;hurricane
3066;yiff
3067;luxo
3068;depre_music
3069;bitches
3070;ja_chorei_horrores
3071;mar
3072;kat_deluna
3073;hard_core
3074;very_underrated
3075;blues
3076;slowcore
3077;cinematic
3078;spacious
3079;lost_integrity
3080;boards_of_canada
3081;aphex_twin
3082;one_on_twoism
3083;japanese
3084;dance
3085;rock
3086;analog
3087;trills
3088;hexagon_sun
3089;thought_bandit
3090;twosim
3091;illuminant
3092;olympia
3093;indie
3094;ghost_and_the_drum_machines
3095;trip_hop
3096;jared_maple
3097;warp
3098;limbo
3099;human_condition
3100;blurrypup
3101;oldtunes
3102;trip_hop
3103;mankind
3104;house
3105;bitkins
3106;rock
3107;rock
3108;rock
3109;washington
3110;vangelis
3111;folk
3112;fabulist
3113;magik
3114;gothic
3115;the_smiths
3116;suede
3117;elbow
3118;haven
3119;bauer
3120;interpol
3121;rock
3123;metal
3124;pantera
3126;excellent
3129;duran_my_fave_from_wedding_album
3130;romantic
3131;jt_duran_andy
3132;lyrics
